id,mz,diff,reference,formula,formula_isotopefree,formula_ion,homseries,totalc,H.C,O.C,C,H,O,N,S,P,Cl,Na,C13,O18,N15,S34,Cl37,Co,Cu.i,Cu.ii,Cu65.i,Cu65.ii,Fe.ii,Fe.iii,Fe54.ii,Fe54.iii,Br79,Br81,Ni.ii,Ni60.ii,Zn.ii,Zn66.ii,I,MDL_3.5,ResPow,m1,SE,present_in,AI,AI.mod,DBE,Aromatic,Aromatic.O_rich,Aromatic.O_poor,Highly.unsaturated,Highly.unsaturated.O_rich,Highly.unsaturated.O_poor,Unsaturated,Unsaturated.O_rich,Unsaturated.O_poor,Unsaturated.with.N,Saturated,Saturated.O_rich,Saturated.O_poor,mean_signal_to_MDL,isoratioC13.1,isoratioC13.2,isoratio_O18,isoratioS34,isoratioN15,isoratioBr81.1,isoratioBr81.2,isoratioCu.i_65,isoratioCu.ii_65,isoratioFe.ii_54,isoratioFe.iii_54,isoratioZn.ii_66,isoratioNi.ii_60,isoratioCl37,isorat_sdC13.1,isorat_sdC13.2,isorat_sd_O18,isorat_sd_S34,isorat_sd_N15,homnetworkmember,mean_of_ratio_deviance,diff_filter,alternative_formula,Sample1_masslistsIHSS NOM_LSt_MA_FTMS_IHSS.NOM_STD_01_1-2-43_1_21692.csv,Sample2_masslistsIHSS NOM_LSt_MA_FTMS_IHSS.NOM_STD_02_1-2-43_1_21702.csv,Sample3_masslistsIHSS NOM_LSt_MA_FTMS_IHSS.NOM_STD_03_1-2-43_1_21712.csv,Sample4_masslistsMGC2101807_LSt_MA_FTMS_PB_1_01_1-2-30_1_21512.csv,Sample5_masslistsMGC2101807_LSt_MA_FTMS_PB_1_02_1-2-30_1_21522.csv,Sample6_masslistsMGC2101807_LSt_MA_FTMS_PB_1_03_1-2-30_1_21532.csv,Sample7_masslistsMGC2101808_LSt_MA_FTMS_PB_2_01_1-2-20_1_21420.csv,Sample8_masslistsMGC2101808_LSt_MA_FTMS_PB_2_02_1-2-20_1_21430.csv,Sample9_masslistsMGC2101808_LSt_MA_FTMS_PB_2_03_1-2-20_1_21440.csv,Sample10_masslistsMGC2101809_LSt_MA_FTMS_PB_3_01_1-2-14_1_21360.csv,Sample11_masslistsMGC2101809_LSt_MA_FTMS_PB_3_02_1-2-14_1_21370.csv,Sample12_masslistsMGC2101809_LSt_MA_FTMS_PB_3_03_1-2-14_1_21380.csv,Sample13_masslistsMGC2101812_LSt_MA_FTMS_Blank_A1_01_1-2-12_1_21334.csv,Sample14_masslistsMGC2101812_LSt_MA_FTMS_Blank_A1_02_1-2-12_1_21344.csv,Sample15_masslistsMGC2101812_LSt_MA_FTMS_Blank_A1_03_1-2-12_1_21352.csv,Sample16_masslistsMGC2101812_LSt_MA_FTMS_Blank_A2_01_1-2-19_1_21418.csv,Sample17_masslistsMGC2101812_LSt_MA_FTMS_Blank_A2_02_1-2-19_1_21428.csv,Sample18_masslistsMGC2101812_LSt_MA_FTMS_Blank_A2_03_1-2-19_1_21438.csv,Sample19_masslistsMGC2101815_LSt_MA_FTMS_IHSS_A1_01_1-2-9_1_21308.csv,Sample20_masslistsMGC2101815_LSt_MA_FTMS_IHSS_A1_02_1-2-9_1_21316.csv,Sample21_masslistsMGC2101815_LSt_MA_FTMS_IHSS_A1_03_1-2-9_1_21326.csv,Sample22_masslistsMGC2101815_LSt_MA_FTMS_IHSS_A2_01_1-2-1_1_21250.csv,Sample23_masslistsMGC2101815_LSt_MA_FTMS_IHSS_A2_02_1-2-1_1_21258.csv,Sample24_masslistsMGC2101815_LSt_MA_FTMS_IHSS_A2_03_1-2-1_1_21268.csv,Sample25_masslistsMGC2101816_LSt_MA_FTMS_IHSS_B1_01_1-2-23_1_21450.csv,Sample26_masslistsMGC2101816_LSt_MA_FTMS_IHSS_B1_02_1-2-23_1_21460.csv,Sample27_masslistsMGC2101816_LSt_MA_FTMS_IHSS_B1_03_1-2-23_1_21470.csv,Sample28_masslistsMGC2101816_LSt_MA_FTMS_IHSS_B2_01_1-2-5_1_21278.csv,Sample29_masslistsMGC2101816_LSt_MA_FTMS_IHSS_B2_02_1-2-5_1_21288.csv,Sample30_masslistsMGC2101816_LSt_MA_FTMS_IHSS_B2_03_1-2-5_1_21296.csv,Sample31_NELHA_1.csv,Sample32_NELHA_2.csv,Sample33_NELHA_3.csv,Sample34_NELHA_4.csv,Sample35_NELHA_5.csv
0,506.130361,0.0730472,507.1376744,C_23 H_25 O_12 N_1,C23H25NO12,C_23 H_24 O_12 N_1,5,23,1.087,0.522,23,25,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3440449.094,407026,506.1303832,0.081803087,8,0,0.31,12,0,0,0,1,1,0,0,0,0,0,0,0,0,4.33,NA,NA,NA,NA,95889.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14072.35133,1013,95889.28,FALSE,NA,5884818,7537139,6049650,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18487104,31579148,16186856,18600168,14860376
-1,506.1385045,0.0014099,507.1457803,C_23 H_26 O_12 C13_1,C24H26O12,C_23 H_25 O_12 C13_1,26,24,1.083,0.5,23,26,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3440449.094,398968.375,506.1385266,0.087003709,8,0,0.33,12,0,0,0,1,0,1,0,0,0,0,0,0,0,4.15,-47.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77.15043209,NA,NA,NA,NA,153,47.98,FALSE,NA,10447765,9527798,10063733,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15275843,28466192,12991979,15208684,12337243
-1,506.1416999,0.1350688,507.1489078,C_22 H_25 O_11 N_3,C22H25N3O11,C_22 H_24 O_11 N_3,9,22,1.136,0.5,22,25,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3440449.094,377039,506.1417225,0.179131985,7,0,0.26,12,0,0,0,1,0,1,0,0,0,0,0,0,0,3.47,976.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,224.1988339,NA,NA,NA,NA,1517,976.33,FALSE,NA,3490710,NA,3501943,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13866820,25615378,11894252,13603053,11485276
-1,506.1497591,0.0431129,507.1570137,C_22 H_26 O_11 N_2 C13_1,C23H26N2O11,C_22 H_25 O_11 N_2 C13_1,12,23,1.13,0.478,22,26,11,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3440449.094,458551.8,506.1497823,0.060230116,5,0,0.29,12,0,0,0,1,0,1,0,0,0,0,0,0,0,1.69,-134.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101.1500139,NA,NA,NA,NA,1374,134.38,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6051655,8969238,4808175,4870384,4427871
0,506.1514944,0.0648456,507.1588037,C_20 H_29 O_14 N_1,C20H29NO14,C_20 H_28 O_14 N_1,6,20,1.45,0.7,20,29,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3440449.094,405322.4,506.1515175,0.068524097,5,0,0,7,0,0,0,1,1,0,0,0,0,0,0,0,0,1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1009,Inf,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4380488,7674903,4316656,6729969,4403295
-1,506.1514944,0.2021458,507.1586683,C_20 H_31 O_12 P_1 C13_1,C21H31O12P,C_20 H_30 O_12 P_1 C13_1,16,21,1.476,0.571,20,31,12,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3440449.094,405322.4,506.1515175,0.068524097,5,0,0,7,0,0,0,1,1,0,0,0,0,0,0,0,0,1.6,141.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,208.369399,NA,NA,NA,NA,708,141.89,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4380488,7674903,4316656,6729969,4403295
-1,506.1514944,0.4642964,507.1585353,C_31 H_26 O_4 S_1 C13_1,C32H26O4S,C_31 H_25 O_4 S_1 C13_1,2,32,0.812,0.125,31,26,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3440449.094,405322.4,506.1515175,0.068524097,5,0.56,0.59,20,1,0,1,0,0,0,0,0,0,0,0,0,0,1.6,-250.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,136.7424181,NA,NA,NA,NA,556,250.63,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4380488,7674903,4316656,6729969,4403295
-1,506.1749258,0.0722048,507.1821656,C_24 H_30 O_11 C13_1,C25H30O11,C_24 H_29 O_11 C13_1,28,25,1.2,0.44,24,30,11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3440449.094,389294.75,506.1749479,0.074151415,8,0,0.28,11,0,0,0,1,0,1,0,0,0,0,0,0,0,5.71,-78.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.25772786,NA,NA,NA,NA,123,78.72,FALSE,NA,11029413,11821573,10833796,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22599504,39771172,19480056,22040826,19513448
-1,506.1861466,0.0473961,507.193399,C_23 H_30 O_10 N_2 C13_1,C24H30N2O10,C_23 H_29 O_10 N_2 C13_1,13,24,1.25,0.417,23,30,10,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3440449.094,388869.6,506.1861702,0.139603938,5,0,0.24,11,0,0,0,1,0,1,0,0,0,0,0,0,0,1.7,-26.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.62851203,NA,NA,NA,NA,1360,26.07,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5281621,9878570,3997180,5562622,4599915
0,506.2031984,0.0584866,507.2104452,C_25 H_33 O_10 N_1,C25H33NO10,C_25 H_32 O_10 N_1,20,25,1.32,0.4,25,33,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3440449.094,387654.8,506.2032217,0.068367781,5,0,0.21,10,0,0,0,1,0,1,0,0,0,0,0,0,0,3.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,954,Inf,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11212635,18258996,9248258,11211012,8650865
-1,506.2112498,0.048973,507.218551,C_25 H_34 O_10 C13_1,C26H34O10,C_25 H_33 O_10 C13_1,29,26,1.308,0.385,25,34,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3440449.094,405622.75,506.2112718,0.047944785,8,0,0.24,10,0,0,0,1,0,1,0,0,0,0,0,0,0,4.03,-52.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80.43261725,NA,NA,NA,NA,110,52.55,FALSE,NA,7760821,8372756,6483858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15882078,27974712,13680133,17584392,13222004
-1,506.2476298,0.0594829,507.2549364,C_26 H_38 O_9 C13_1,C27H38O9,C_26 H_37 O_9 C13_1,28,27,1.407,0.333,26,38,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3440449.094,409939.6,506.2476538,0.168367932,5,0,0.2,9,0,0,0,1,0,1,0,0,0,0,0,0,0,1.69,71.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,196.9724222,NA,NA,NA,NA,84,71.71,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3893100,11181132,4894226,5484821,3682432
0,506.2869664,0.4070714,507.2944493,C_26 H_41 O_7 N_3,C26H41N3O7,C_26 H_40 O_7 N_3,2,26,1.577,0.269,26,41,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3440449.094,391199.1667,506.2871413,0.131571673,6,0,0.08,8,0,0,0,0,0,0,1,0,1,1,0,0,0,4.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1570,Inf,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3442133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25158204,28960790,26602746,3463278,3763131,NA,NA,NA,NA,NA,NA
0,507.0780367,0.0167295,508.0853047,C_22 H_20 O_14,C22H20O14,C_22 H_19 O_14,24,22,0.909,0.636,22,20,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3441390.11,381514.1429,507.0780579,0.191860795,7,0,0.4,13,0,0,0,1,1,0,0,0,0,0,0,0,0,6.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,186,Inf,FALSE,NA,45092140,45818728,46665956,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5007525,9174550,3686202,5378638,NA
-1,507.0910885,0.3391351,508.0981927,C_19 H_25 O_14 P_1,C19H25O14P,C_19 H_24 O_14 P_1,2,19,1.316,0.737,19,25,14,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3441390.11,382956.0769,507.0912501,0.149080871,13,0,0,8,0,0,0,1,1,0,0,0,0,0,0,0,0,14.97,42.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54.31548202,NA,NA,NA,NA,715,42.76,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55559320,94160512,115656840,44479712,57984224,66765192,NA,NA,NA,NA,NA,NA,89842432,66513096,54455740,5531894,4869230,9179777,NA,4537885,NA,NA,NA
-1,507.1144161,0.0049457,508.12169,C_23 H_24 O_13,C23H24O13,C_23 H_23 O_13,29,23,1.043,0.565,23,24,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3441390.11,391774.6923,507.1144458,0.235895039,13,0,0.33,12,0,0,0,1,1,0,0,0,0,0,0,0,0,8.8,9.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.8446811,NA,NA,NA,NA,154,9.72,FALSE,NA,40439096,44770168,43520244,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3552031,4650990,4297317,NA,NA,NA,3724040,3643598,NA,NA,NA,NA,44128436,79978024,36552520,47207004,37372328
-1,507.1177567,0.0568541,508.125062,C_20 H_28 O_13 S_1,C20H28O13S,C_20 H_27 O_13 S_1,6,20,1.4,0.65,20,28,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3441390.11,387996,507.1177804,0.067361378,5,0,0,7,0,0,0,1,1,0,0,0,0,0,0,0,0,3.76,740.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.42958653,NA,NA,NA,NA,454,740.42,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11081908,21847596,10583880,11817565,9363881
0,507.1177567,0.3283483,508.1252,C_41 H_16,C41H16,C_41 H_15,7,41,0.39,0,41,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3441390.11,387996,507.1177804,0.067361378,5,0.83,0.83,34,1,0,1,0,0,0,0,0,0,0,0,0,0,3.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,340,Inf,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11081908,21847596,10583880,11817565,9363881
0,507.1256748,0.0547672,508.1329234,C_22 H_24 O_12 N_2,C22H24N2O12,C_22 H_23 O_12 N_2,12,22,1.091,0.545,22,24,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3441390.11,418740.875,507.1256975,0.263608423,8,0,0.29,12,0,0,0,1,1,0,0,0,0,0,0,0,0,3.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1383,Inf,FALSE,NA,4300095,4322173,3838199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12671159,28794416,12369738,13636192,10830252
0,507.1274331,0.258709,508.134578,C_20 H_29 O_13 P_1,C20H29O13P,C_20 H_28 O_13 P_1,10,20,1.45,0.65,20,29,13,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3441390.11,388621.6,507.1274562,0.065076614,5,0,0,7,0,0,0,1,1,0,0,0,0,0,0,0,0,2.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,721,Inf,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6535352,10968625,6135627,8024672,7135661
0,507.1274331,0.0003523,508.1347093,C_23 H_25 O_12 N15_1,C23H25NO12,C_23 H_24 O_12 N15_1,5,23,1.087,0.522,23,25,12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3441390.11,388621.6,507.1274562,0.065076614,5,0,0.31,12,0,0,0,1,1,0,0,0,0,0,0,0,0,2.25,NA,NA,NA,NA,95889.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14072.35133,1013,95889.28,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6535352,10968625,6135627,8024672,7135661
-1,507.145123,0.269065,508.1522627,C_21 H_25 O_11 N_3 C13_1,C22H25N3O11,C_21 H_24 O_11 N_3 C13_1,9,22,1.136,0.5,21,25,11,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3441390.11,439756,507.1451463,0.148218856,5,0,0.26,12,0,0,0,1,0,1,0,0,0,0,0,0,0,2.16,976.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,224.1988339,NA,NA,NA,NA,1517,976.33,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6150334,11296315,6127442,7795303,5800371
0,507.145123,0.3877754,508.1522023,C_31 H_24 O_7,C31H24O7,C_31 H_23 O_7,1,31,0.774,0.226,31,24,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3441390.11,439756,507.1451463,0.148218856,5,0.54,0.6,20,1,0,1,0,0,0,0,0,0,0,0,0,0,2.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,257,Inf,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6150334,11296315,6127442,7795303,5800371
-1,507.1507356,0.1247309,508.1580754,C_24 H_28 O_12,C24H28O12,C_24 H_27 O_12,29,24,1.167,0.5,24,28,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3441390.11,390918.1176,507.1507693,0.2437153,17,0,0.28,11,0,0,0,1,0,1,0,0,0,0,0,0,0,15.5,-50.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.51618371,NA,NA,NA,NA,130,50.36,FALSE,NA,50269512,55255944,53612800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5825320,6211574,6333037,3835787,3749292,4009557,NA,NA,4296139,4888832,NA,3826318,127752384,233791040,107560784,129716840,105726392
-1,507.1619761,0.1107761,508.1693088,C_23 H_28 O_11 N_2,C23H28N2O11,C_23 H_27 O_11 N_2,13,23,1.217,0.478,23,28,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3441390.11,406768.8333,507.161999,0.122766933,6,0,0.23,11,0,0,0,1,0,1,0,0,0,0,0,0,0,9.25,-76.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.50713473,NA,NA,NA,NA,1376,76.62,FALSE,NA,3456334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33216708,61824580,28426072,35377772,28688824
0,507.1637381,0.1006571,508.1709634,C_21 H_33 O_12 P_1,C21H33O12P,C_21 H_32 O_12 P_1,6,21,1.571,0.571,21,33,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3441390.11,397301.2,507.1637616,0.082859396,5,0,0,6,0,0,0,0,0,0,1,1,0,0,0,0,0,3.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,722,Inf,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11344069,19603012,9060184,13161070,10682809
0,507.1637381,0.3622855,508.1708305,C_32 H_28 O_4 S_1,C32H28O4S,C_32 H_27 O_4 S_1,2,32,0.875,0.125,32,28,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3441390.11,397301.2,507.1637616,0.082859396,5,0.52,0.55,19,1,0,1,0,0,0,0,0,0,0,0,0,0,3.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,546,Inf,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11344069,19603012,9060184,13161070,10682809
0,507.1700821,0.3432916,508.1771841,C_32 H_26 O_5 O18_1,C32H26O6,C_32 H_25 O_5 O18_1,2,32,0.812,0.188,32,26,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3441390.11,438345.4,507.170105,0.132762993,5,0.54,0.59,20,1,0,1,0,0,0,0,0,0,0,0,0,0,1.98,NA,NA,58589.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15065.29091,NA,NA,274,58589.21,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6904008,8838728,6274906,6550128,5562811
0,507.1813849,0.144832,508.1885877,C_32 H_28 O_6,C32H28O6,C_32 H_27 O_6,3,32,0.875,0.188,32,28,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3441390.11,448437.2,507.1814084,0.111481768,5,0.5,0.55,19,1,0,1,0,0,0,0,0,0,0,0,0,0,1.86,NA,NA,92672.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20508.63243,NA,NA,259,92672.73,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6019276,10018382,4595551,6378101,5079487
-1,507.1870918,0.1821291,508.1944608,C_25 H_32 O_11,C25H32O11,C_25 H_31 O_11,30,25,1.28,0.44,25,32,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3441390.11,391858.2941,507.1871289,0.272748182,17,0,0.23,10,0,0,0,1,0,1,0,0,0,0,0,0,0,14.72,-74.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.16831078,NA,NA,NA,NA,111,74.85,FALSE,NA,40045912,40575892,39784720,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5215024,5097469,4416117,3938196,4560308,NA,3502874,3803358,NA,3938565,NA,3580566,124344528,228286032,110444384,135352944,104153536
0,507.1983688,0.0963488,508.2056942,C_24 H_32 O_10 N_2,C24H32N2O10,C_24 H_31 O_10 N_2,14,24,1.333,0.417,24,32,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3441390.11,398362,507.1983924,0.048065083,5,0,0.18,10,0,0,0,1,0,1,0,0,0,0,0,0,0,4.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1352,Inf,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14260434,25091672,11648868,14209659,10731973
